prompt,result_flag,result_flag_audio,winning_token,perplexity,final_text
We need the car at 49% battery for the morning commute to work.,True,True,The,2.7065678,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,percentage,1.4976468,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,value,1.1615201,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,was,1.8393644,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,already,1.9710044,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,correctly,2.7363734,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,formatted,1.36403,We need the car at 49% battery for the morning commute to work.
We need the car at 49% battery for the morning commute to work.,True,True,.,2.7780273,We need the car at 49% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,We,1.0000015,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,need,1.0,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,the,1.0000173,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,car,1.0000002,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,at,1.0000118,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,,1.0453372,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,3,1.0005623,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,:,1.0249264,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,3,1.000479,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,0,1.0004586,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,%,1.0011109,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,battery,1.0002053,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,for,1.0000459,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,the,1.0000451,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,morning,1.0000002,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,comm,1.0000116,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,ute,1.0,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,to,1.0000018,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,work,1.0,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,.,1.0000082,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,"
",1.0658965,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,(,2.3771076,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,Note,1.0865812,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,:,1.0080438,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,This,5.4814334,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,adjust,4.479519,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,ment,1.0302814,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,is,2.707168,We need the car at 3:30% battery for the morning commute to work.
We need the car at 33% battery for the morning commute to work.,True,True,based,3.8238568,We need the car at 3:30% battery for the morning commute to work.
